Rotmoos;de;746379.675;239340.756;1103.901;r
Rotmontenholz;de;746140.959;257306.344;685.592;r
Rotsteinpass;de;745868.85;234212.169;2120.034;r
Rotbachtobel;de;745773.455;249930.412;699.108;r
Rot Grind;de;744962.456;160836.011;2473.691;r
Rotenwisen;de;743975.345;258901.951;599.451;r
Rot Flue;de;743831.615;180120.075;2253.501;r
Rotchopf;de;742203.681;208114.655;2245.413;r
Rothusboden;de;741193.6;198906.7;1957.262;r
Rothärt;de;740701.2;156908.2;1895.009;r
Rotrüfner;de;740145.3;206459.266;2460.65;r
Rotfarb;de;739891.164;274871.148;398.733;r
Rotcheul;de;739114.229;237410.299;1215.944;r
Rotenberg;de;739059.761;217057.852;1379.271;r
Rotflue;de;738616.9;164281.2;2415.949;r
Rotewis;de;738487.914;274128.099;432.446;r
Rotenschopf;de;738275.33;228599.729;1263.481;r
Rotstöss;de;737929.879;224089.724;2068.689;r
Rotschwendi;de;737641.608;245584.77;912.488;r
Rotholz;de;737341.915;252363.191;657.773;r
Rotenstein;de;736710.289;228969.623;1402.655;r
Rotensteinwald;de;736646.376;229564.344;1347.409;r
Rotfarb;de;736403.051;260351.014;539.156;r
Rotgand;de;735853.563;208217.261;2054.489;r
Rotflue;de;734486.1;158994.1;1983.635;r
Rotlaui;de;734371.082;217937.825;763.986;r
Rotlaui;de;734321.025;216412.019;1068.249;r
Rotholz;de;733318.754;239688.799;916.814;r
Rotberg;de;733030.201;226897.201;1540.941;r
Rotenegg;de;732812.5;232851.715;771.024;r
Rotueli;de;732675.161;270790.724;517.915;r
Rotholz;de;732273.489;256336.885;610.08;r
Rotbachholz;de;732005.279;262317.198;585.143;r
Rottor;de;731995.64;210101.391;2489.111;r
Rotabärg;de;731741.1;162327;1643.181;r
Rotberg;de;731633.731;215077.326;1728.091;r
Rotebachsegg;de;731576.121;225279.371;1409.307;r
Rot Tälli;de;731315.982;154473.057;2738.195;r
Rotboden;de;731007.929;215356.466;1722.561;r
Rotebachweid;de;730793.826;224595.685;1199.595;r
Rotberg;de;730727.785;217777.28;984.029;r
Rotchöpf;de;730569.401;211754.925;1927.842;r
Rotenböden;de;730079.867;227341.497;1379.236;r
Rotgrätlilücke;de;729456.064;154524.872;2888.041;r
Rotgrätli;de;729412.64;155180.161;2892.001;r
Rotmoos;de;729400.741;247711.911;795.167;r
Roteböde;de;729021.171;226940.29;1541.159;r
Rotenflue;de;728958.56;244660.241;865.124;r
Rotestei;de;728302.631;223068.144;874.855;r
Rotärd;de;728090.06;212126.779;2207.264;r
Rotstock;de;727564.188;190164.317;2624.351;r
Rotlauiwald;de;727241.069;230471.816;1216.145;r
Rotstock;de;726694.986;196833.087;2330.145;r
Rotenberg;de;726157.226;229894.857;1366.683;r
Rotrisi;de;725502.503;210304.247;711.268;r
Rotstock;de;725059.881;198712.829;2238.954;r
Rotenberg;de;724806.169;203900.133;1358.904;r
Rotenbach;de;723936.327;241814.48;624.431;r
Roteberg;de;723826.696;224183.651;1265.626;r
Rot Rus;de;723228.229;202808.603;1041.545;r
Rotberg;de;723151.617;201380.582;1652.268;r
Roterd;de;722957.595;197910.152;2101.023;r
Rotenfluh;de;722331.106;241181.113;799.151;r
Rotwies;de;721277.316;222498.244;417.796;r
Rotärd;de;720760.74;205385.694;1641.004;r
Rotholz;de;720269.765;250750.02;683.575;r
Rotstein;de;719961.519;238323.98;1285.319;r
Roten Chöpf;de;719759.6;221541.5;1340.516;r
Vorderrotstein;de;719679.473;237733.649;1168.195;r
Rotstein;de;718850.7;199337.9;970.366;r
Rotberg;de;718816.929;222760.199;975.188;r
Rotberg;de;718430.3;201895.4;1769.049;r
Rotplanggen;de;718220.686;217487.81;1695.658;r
Rotlen;de;717990.148;228560.25;408.883;r
Rotlengraben;de;717354.899;228726.503;408.17;r
Roten;de;716041.755;245188.069;1147.697;r
Rotegg;de;715212.03;211820.69;1844.432;r
Rotstock;de;714512.666;192089.375;2471.396;r
Rot Wand;de;713619.4;214399.8;1508.651;r
Rottannboden;de;713465.767;249237.843;860.275;r
Rotflue;de;713449.44;244034.981;862.113;r
Rotbühl;de;713279.907;250817.266;850.982;r
Rotwasser;de;712752.688;236540.352;682.229;r
Rotegg;de;712214.735;229157.91;624.311;r
Rot Chälen;de;711222.9;196417.7;2302.09;r
Roten Eggen;de;711026.032;201042.279;2210.905;r
Rot Nossen;de;710973.041;195673.606;2503.318;r
Roten Nossen;de;710895.704;190537.249;2027.706;r
Rot Wand;de;710621.1;215036;1322.624;r
Roten Pfaffen;de;710237.419;190240.915;2027.706;r
Rotwandböden;de;710232.1;215163.6;1422.371;r
Rotbaumerhof;de;710024.81;227359.916;426.117;r
Rothölzli;de;710002.483;242994.645;1010.025;r
Rothölzli;de;709714.651;249991.045;734.339;r
Rotrüti;de;709568.421;226214.12;434.977;r
Rottannen;de;709073.211;246507.695;739.936;r
Rotholz;de;708975.354;242862.703;823.952;r
Rothärd;de;708753.023;218259.872;1371.339;r
Rotenstein;de;707340.706;250185.695;676.33;r
Rothärd;de;706723.3;219419.649;1340.921;r
Rotbach;de;706710.768;227445.338;413.473;r
Rot Risi;de;706506.1;210856.5;1844.484;r
Rot Grind;de;706024.883;206211.781;1951.009;r
Rotueli;de;705725.504;237468.858;512.696;r
Rotenwis;de;705501.346;265779.383;527.429;r
Rotfarb;de;705136.282;231779.14;417.205;r
Rotenstein;de;704897.857;237859.298;536.467;r
Rotenflue;de;704676.2;218116.3;1142.221;r
Rotenweg;de;704366.111;233547.486;483.37;r
Rotenloh;de;704306.679;265568.543;536.356;r
Rot Risi;de;703728.1;209618.7;1119.681;r
Protokoll;de;703383.09;267507.301;428.496;r
Rot Härd;de;703379.504;225984.329;857.245;r
Rotenbach;de;702640.765;204716.257;895.228;r
Rot Flue;de;702500;205667.5;1539.524;r
Rot Plangg;de;702057.6;201704;1343.965;r
Rotrisen;de;701705.766;275328.074;437.34;r
Rottrotten;de;701617.809;268871.223;474.574;r
Rotmoos;de;701183.641;218008.359;997.217;r
Roten Nossen;de;700911.5;200092.2;1470.419;r
Ober Rotmattwald;de;700879.5;201889.8;1269.621;r
Rotacher;de;700402.573;241718.608;524.855;r
Rotikacker;de;700220.442;267667.234;448.895;r
Rotweid;de;699726.235;241222.797;501.905;r
Rotenhalden;de;699275.981;245947.05;569.285;r
Rothus;de;699037.413;191967.264;994.967;r
Rotpünt;de;699006.956;246603.526;569.396;r
Rotenrain;de;698911.879;243155.988;531.065;r
Rotenbuck;de;698716.384;279763.472;441.185;r
Rotenbalm;de;698636.7;200885;1504.277;r
Rotenbach;de;698083.694;220462.477;886.419;r
Rot Horn;de;697662.5;184228.5;2812.613;r
Rot Grat;de;697090.1;186299.3;2269.862;r
Roti Trotten;de;696599.063;273684.02;425.69;r
Rotenberg;de;696531.4;164723.6;2165.557;r
Rotblatt;de;696448.179;239481.912;484.858;r
Rotenfluewald;de;696215.1;207859.5;1294.391;r
Rotenfluo;de;696133.481;208558.915;1571.21;r
Rot Wichel;de;695784.293;172787.48;3083.947;r
Rotholz;de;695677.31;263546.102;509.818;r
Rot Bristen;de;695197.335;177377.89;2765.486;r
Rotwisen;de;694995.983;266446.67;423.141;r
Rot Flue;de;694839.476;187917.894;1980.34;r
Rotenbalm;de;694089.405;198356.04;1833.764;r
Rothenthurm;de;693812.71;217941.429;922.321;r
Rot Turen;de;693597.829;201431.628;1892.625;r
Rottannli;de;693407.5;222063.4;1030.879;r
Rotfuchs;de;693242.179;278122.22;506.269;r
Rotholz;de;693193.878;235253.503;410.518;r
Rot Gand;de;692792.444;203290.675;1444.805;r
Rot Flue;de;692469;201528.3;1608.056;r
Roten Chöpf;de;692435.415;198185.465;1931.923;r
Rot Flue;de;692149.979;194420.86;1292.676;r
Am Roten;de;691706.848;158591.777;2635.5;r
Beim roten Turm;de;691594.804;192627.394;460.01;r
Rotstock;de;691498.221;158876.465;2858.246;r
Rot Rufi;de;691458.261;164935.424;1806.706;r
Rotwisen;de;691457.431;264274.194;397.089;r
Rotacher;de;691320.033;209586.878;519.175;r
Rot Flue;de;691029.655;163634.817;2150.719;r
Rotach;de;690131.762;189702.16;751.574;r
Rotstock;de;689901.616;159720.38;2950.545;r
Rothorn;de;689883.677;161017.064;2932.704;r
Rotacher;de;689330.03;207058.486;469.56;r
Unter dem Rotstock;de;689230.46;159538.242;2555.16;r
Rothusrain;de;688946.32;229833.315;668.133;r
Rotweidli;de;688870.762;231533.231;666.6;r
Rotweg;de;688626.204;234526.422;432.606;r
Rotflue;de;688537.101;192792.215;803.601;r
Rotenstein;de;688341.585;240915.185;572.375;r
Rottal;de;687779.286;176983.786;1848.302;r
Rot Gand;de;687775.839;160477.239;2100.438;r
Rotlauben;de;687691.704;278381.454;359.57;r
Rot Stock;de;687085.6;182436.1;2713.461;r
Rotflue;de;687051.124;195096.321;1006.563;r
Rotbüel;de;687035.375;235048.087;469.204;r
Rotmutsch;de;686675.351;166601.416;2070.322;r
Rotboden;de;686276.884;164382.535;1568.269;r
Rotlauben;de;686167.654;266226.249;505.717;r
Rot Egg;de;686059.655;161332.571;1743.982;r
Rotfluh;de;686040.916;244353.223;482.521;r
Rotenbach;de;685922.808;224296.42;820.379;r
Rot Gitschen;de;685403.6;190583.1;2670.11;r
Bi den roten Steinen;de;685116.6;184877.1;1805.579;r
Im roten Meer;de;685076.278;232809.166;830.436;r
Rot Tossen;de;685013.285;200660.523;1420.447;r
Rot Bergli;de;684976.207;178003.337;2406.53;r
Rot Gändli;de;684903.79;198174.105;1681.111;r
Im Roten;de;684732.644;181417.087;2657.056;r
Rotfarb;de;684426.836;241001.925;414.714;r
Rotstocksattel;de;684214.802;190014.135;2727.85;r
Oberrotzingel;de;683640.66;206683.451;877.309;r
Rotstock;de;683630.169;208289.372;1254.633;r
Uri Rotstock;de;683620.8;190649.5;2928.5;r
Rotacher;de;683530.545;212609.034;440.068;r
Rotenberg;de;683445.93;163759.628;2051.605;r
Rothorn;de;682732.781;171692.203;3192.881;r
Rotenacher;de;682730.261;205550.477;498.08;r
Rotenbergfirn;de;682414.062;164718.89;2527.649;r
Rotägerten;de;682372.747;233918.907;633.708;r
Rotchälen;de;682368.637;178797.114;2356.765;r
Rottannen;de;682348.832;211612.13;620.675;r
Rotenbergfirn;de;682161.792;164629.913;2608.873;r
Rotenflue;de;682066.206;210191.677;1132.356;r
Rotgrueb;de;681954.032;254933.509;489.266;r
Rotgand;de;681876.624;179671.459;2023.935;r
Rotflüelen;de;681853.966;206969.33;1115.711;r
Zu Rota Balmu;de;681475.4;131119.9;1996.149;r
Rotenfluo;de;681450.023;209433.749;1500.482;r
Rotifluh;de;681439.142;200541.119;1077.914;r
Rot Schutz;de;681421.985;187570.046;2349.001;r
Zum roten Ackerstein;de;681133.825;250045.876;440.989;r
Rotriss;de;681080.54;276170.321;544.518;r
Rot Stock;de;680974.765;173459.727;3416.506;r
Rotgand;de;680808.251;157439.774;2052.242;r
Engelberger Rotstock;de;680778.441;189728.552;2814.57;r
Rottwisen;de;680444.384;275098.416;490.092;r
Rotbalmegg;de;680259.158;208274.003;1246.991;r
Rot Grätli;de;680084.9;189673.1;2500.942;r
Rotenbach;de;679743.7;230280.949;514.345;r
Rotacher;de;679704.488;240725.656;569.984;r
Rotmatt;de;679537.214;233144.71;575.387;r
Rotwis;de;679504.295;261758.267;414.42;r
Rottälligrat;de;679492.19;155377.057;2732.054;r
Rot Band;de;679320.2;185847.4;2517.904;r
Rotlaui;de;679162.776;182799.376;1413.275;r
Rottällihorn;de;678744.34;155184.979;2911.494;r
Rot Tumsli;de;678395.8;157611.3;2424.244;r
Rotstapfen;de;678394.593;248292.113;444.579;r
Rotenbirben;de;678258.044;241138.773;574.091;r
Rotstock;de;678243.6;211313.3;1658.42;r
Rotächer;de;677465.071;244559.834;564.034;r
Rotacher;de;677323.122;259112.184;435.525;r
Rotstock;de;676226.725;171075.416;3184.205;r
Rotenhof;de;676147.269;213130.398;550.849;r
Rotfirn;de;676052.966;167089.004;2841.971;r
Rotimattzüg;de;675601.5;201393.7;981.068;r
Rotenberg;de;675533.122;231155.244;414.901;r
Rotstöckli;de;675387.497;181185.94;2900.24;r
Rotkreuz;de;675303.555;221793.924;442.911;r
Rotegg;de;675195.676;181919.418;2509.633;r
Rotfirngletscher;de;675132.007;168187.352;2867.358;r
Rotbärgli;de;674735.664;177782.029;2536.774;r
Rotenmattli;de;674661.091;234476.885;444.744;r
Rotentalhorn;de;674029.379;145277.683;2968.246;r
Chliroten Rain;de;673667.905;247527.291;478.682;r
Rotägert;de;673512.525;252265.461;392.298;r
Rote Wang;de;673271.92;178701.05;1687.44;r
Rotris;de;672852.065;254408.931;602.769;r
Bei den roten Kirschbäumen;de;672709.476;248483.473;486.354;r
Rotlaub;de;672556.924;234914.861;384.878;r
Rotflue;de;672221.337;255653.183;441.857;r
Rot Nollen;de;672064.685;181446.391;2310.119;r
Rothärd;de;671947;146427.2;2340.006;r
Roti Blatte;de;671908.6;160234.1;2532.247;r
Morgerot;de;671865.44;218103.381;422.749;r
Rotmatt;de;671047.466;210749.969;461.249;r
Rottsee;de;670431.01;238604.177;380.315;r
Rotehölzli;de;670133.032;249754.31;625.385;r
Rote Rigg;de;669916.151;150350.135;2037.339;r
Rotebach;de;669336.5;224129;515.072;r
Rotel;de;669123.026;253199.335;456.121;r
Rotsandnollen;de;669112.1;183660.7;2697.13;r
Rothübel;de;669060.198;236457.008;464.646;r
Roti Riseten;de;669050.4;175218.5;1569.854;r
Rotbachweidli;de;669004.684;218401.674;414.269;r
Rotrist;de;668919.351;247788.329;555.788;r
Rotestei;de;668902.35;248599.57;622.759;r
Rotel;de;668765.025;252924.199;511.156;r
Rot Dossen;de;668611.379;193438.843;1820.129;r
Rotsand;de;668583.9;184285.5;2430.811;r
Bocki-Rotisand;de;668397.666;186875.244;2204.476;r
Rothorn;de;668370.226;142262.948;3288.587;r
Rotlouwi;de;667885.112;167659.573;2634.5;r
Rothornpass;de;667734.749;141880.747;3098.474;r
Rotmatt;de;667616.17;242634.225;448.18;r
Rotmatt;de;667306.429;220131.914;456.826;r
Rot Lamm;de;667285.121;166276.418;2034.617;r
Roteflöe;de;667273.669;165260.32;1972.295;r
Ober Rotlouwi;de;667205.052;167682.359;1903.82;r
Rotwasser;de;667048.324;243128.36;457.899;r
Rotlouwibach;de;667017.502;167261.603;1575.934;r
Rotsee;de;666470.232;213556.068;419.32;r
Rotwasser;de;666460.85;244069.688;447.085;r
Rotlouwiwald;de;666353.265;167380.402;1382.697;r
Rote Schije;de;666206.045;143356.939;2983.712;r
Bir roten Blatten;de;665874.564;177869.631;1287.056;r
Roti Flüö;de;665674.259;179198.962;2076.585;r
Rotrisch;de;665474.403;254077.935;518.446;r
Rot Lamm;de;665418.961;176546.324;1550.78;r
Roti Brunnini;de;665413.1;137467.6;2258.51;r
Rotbach;de;665368.117;216383.582;425.208;r
Roteburgerwald;de;665341.282;217255.617;457.428;r
Rotmatt;de;664230.45;243110.291;422.854;r
Rotmel;de;664189.918;236701.188;740.006;r
Rotbachtobel;de;664065.174;216435.666;448.39;r
Roteflue;de;663907.464;205613.433;1078.885;r
Rotbachtobel;de;663880.604;216281.633;447.266;r
Rotholz;de;663583.596;257588.876;497.473;r
Rote;de;663533.883;256488.91;444.583;r
Rothorn;de;663421.249;178573.581;2526.408;r
Rotenbächli;de;663378.965;200023.951;460.02;r
Rotewald;de;663334.688;213525.34;449.979;r
Rote Nollen;de;663319.37;177565.001;2327.438;r
Rotacher;de;663265.07;193499.754;575.583;r
Rotbächli;de;662931.349;236226.31;719.395;r
Rothübel;de;662732.3;247476.7;538.264;r
Rotmatte;de;662619.574;146665.089;1356.31;r
Im roten Graben;de;662485.963;171016.387;1376.214;r
Rothorn;de;662362.297;132430.476;2887.14;r
Rotbach;de;661825.432;207356.213;917.561;r
Rotchrüz;de;661717.3;262580;509.374;r
Rothenburg;de;661540.609;215582.826;520.859;r
Rotwasewald;de;661120.819;223521.451;716.054;r
Rothaus;de;661031.776;190648.392;529.434;r
Rot Bärgli;de;660847.205;168799.575;1979.111;r
Rotacher;de;660651.203;190151.117;568.219;r
Rotacher;de;660406.403;255106.349;396.795;r
Rotenbächli;de;660277.111;183051.676;1626.538;r
Rotstöck;de;660251.019;180550.649;1844.602;r
Rotebüel;de;659970.457;249630.319;477.318;r
Rothoren;de;659863.97;158645.916;3004.087;r
Rotstock;de;659362.644;203885.066;1106.42;r
Rote Weg;de;658881.685;174274.771;713.9;r
Rothübel;de;658591.571;257192.116;420.938;r
Rotbach;de;658327.019;213730.618;568.6;r
Rotbach;de;658215.667;223203.079;716.685;r
Rotewald;de;658119.3;209355.474;614.5;r
Roti Tristelamme;de;657950.96;148592.706;2663.154;r
Rot Dossen;de;657922.784;202101.705;1607.088;r
Rotbach;de;657871.048;222500.377;650.909;r
Rotweid;de;657792.841;213664.561;615.391;r
Rotdossenwald;de;657530.104;201698.898;1501.739;r
Rotberg;de;657445.9;266038.1;553.057;r
Rotenacher;de;657443.199;176128.456;967.57;r
Rot Horn;de;657411.085;184287.282;1594.858;r
Rotebüel;de;657296.811;238520.121;565.526;r
Rotbergegg;de;657283.547;266275.275;632.846;r
Rotibach;de;657233.03;199767.429;1432.019;r
Rotebüel;de;657226.984;238379.179;580.114;r
Rothüslifeld;de;657207.545;232699.003;562.909;r
Oberaarrothorn;de;656950.496;152385.505;3477.489;r
Rotibach;de;656694.997;199634.67;1411.951;r
Roti Seewe;de;656374.015;147166.48;2681.354;r
Rottosse;de;656246.986;203413.355;1376.189;r
Rotgrotzewald;de;656152.451;206271.479;851.915;r
Rotenhusen;de;656146.1;183493.3;849.154;r
Rothärdweid;de;655991.349;208728.004;637.614;r
Rotbleichi;de;655899.71;250353.291;395.395;r
Rotenflüö;de;655333.688;172074.324;1404.519;r
Lauteraar Rothörner;de;654824.558;157584.363;3477.577;r
Rotmattli;de;654700.31;187236.539;543.011;r
Rotloch;de;654544;151177.5;2819.895;r
Finsteraarrothorn;de;654478.86;152073.59;3529.814;r
Rotmoos;de;654028.349;256948.649;361.617;r
Morgerot;de;653768.159;229448.116;729.681;r
Rote Sulz;de;653700;129576.9;2604.247;r
Rotmoos;de;653695.386;189727.909;997.598;r
Rotmösli;de;653466.295;205506.898;687.494;r
Roteberg;de;653459.1;267620.1;436.984;r
Rotel;de;653373.832;238563.703;539.553;r
Rothorn;de;653263.869;129152.207;2813.136;r
Rotmoosgrabe;de;653184.795;204993.233;810.381;r
Oberrotmoos;de;652842.348;204626.632;898.905;r
Rotenaug;de;652297.308;266885.652;365.001;r
Rote Tschugguwald;de;652074.4;110671.8;1790.143;r
Rotefluewald;de;651991.956;208945.729;791.399;r
Im Rotweg;de;651901.086;261447.18;530.624;r
Rotebüel;de;651816.448;263260.449;565.146;r
Rotbach-Rossweid;de;651740.808;196107.719;1308.222;r
Rotebode;de;651513.185;211427.029;621.559;r
Rotholz;de;651390.124;250679.72;371.247;r
Roterwald;de;651319.448;217650.114;620.275;r
Mittelrotbach;de;651303.945;195631.73;1361.129;r
Hinterrotbach;de;651129.762;194734.72;1395.385;r
Rotstei;de;650938.525;231008.775;726.71;r
Rotmatt;de;650693.677;242707.956;439.902;r
Rothorn;de;650449.531;116997.823;2514.79;r
Rotweg;de;650004.711;211553.663;602.681;r
Rothänsel;de;649846.205;236397.87;578.586;r
Rots Gufer;de;649741.934;159868.383;2071.531;r
Roti Chumma;de;649520.2;142201.3;2380.7;r
Rothus;de;649396.32;218459.926;562.565;r
Rottal;de;648511.449;219065.196;667.846;r
Roterschlössli;de;648421.288;220080.234;626.9;r
Rotspitz;de;648133.041;186016.66;1787.889;r
Rot;de;648078.194;217845.6;548.158;r
Rote Grabe;de;647999.342;113032.524;1685.294;r
Rotelhau;de;647980.3;265328.4;447.671;r
Rotmoos;de;647885.4;166451.6;1527.924;r
Rothübel;de;647755.135;256681.45;614.738;r
Rotgraben;de;647419.313;210986.786;703.579;r
Rotbach;de;647377.3;189485.8;1358.714;r
Rotpletzächer;de;647235.905;248587.294;391.729;r
Rotbach;de;647077.694;190290.864;1204.638;r
A de Rot;de;647056.574;219452.675;540.185;r
Rotgraben;de;647040.121;179667.455;1080.693;r
Brienzer Rothorn;de;646446.148;181950.31;2348.735;r
Rotenflue;de;646413.9;162183.8;1301.186;r
Roti Weng;de;646358.8;142431.5;2763.619;r
Rotwaldweid;de;646196.909;218508.582;597.719;r
Rothorn;de;645957.646;142790.163;3271.43;r
Rotelsch;de;645861.635;121866.194;2035.846;r
Rothus;de;645773.43;215119.051;610.747;r
Rothorn;de;645715.611;113354.523;3108.295;r
Rotblattgletscher;de;645600.906;104699.3;3147.372;r
Rotblattgletscher;de;645542.822;105576.426;3207.019;r
Rots Horen;de;645493.8;160988.5;2087.506;r
Rot;de;645439.657;217625.517;555.938;r
Roti Flue;de;645146.7;133416.6;1141.236;r
Rothüsliwald;de;645121.55;201033.531;791.444;r
Rothubel;de;645050.18;221947.226;529.211;r
Rotmatte;de;645040.665;221430.084;525.601;r
Rots Brätt;de;644891.51;160327.742;2434.731;r
Rotblattgletscher;de;644883.313;103592.384;3038.032;r
Rottann;de;644727.988;248609.55;369.135;r
Rotmatte;de;644634.37;221672.63;523.895;r
Rottalgletscher;de;644516.493;107710.823;3257.927;r
Rotmoos;de;644417.1;166194.8;1520.291;r
Rothusmoos;de;644363.098;223410.849;509.788;r
Rothusgrabe;de;644271.274;224292.911;498.613;r
Rotmättli;de;644265.933;222516.361;518.654;r
Rotenegg;de;644099.6;167200.1;2102.143;r
Rotmatt;de;644094.211;222654.302;519.449;r
Rottalgletscher;de;644080.769;108047.091;3379.711;r
Rotbrüch;de;644012.2;135590.3;1842.381;r
Roti Blatte;de;643912;105177;2634.938;r
Rottalgletscher;de;643840.507;107605.946;3114.908;r
Rotfeld;de;643777.674;263789.552;391.081;r
Bim Roten Pfad;de;643604.9;166078.4;1555.699;r
Rotbirbaumbode;de;643543.179;233604.087;606.841;r
Rottann;de;643424.183;245617.031;488.945;r
Rottalsee;de;643421.715;106969.126;2977.921;r
Rotmatte;de;643400.551;223057.754;517.208;r
Rotstock;de;643293.894;142818.635;3699.188;r
Roteflue;de;643248.766;190608.313;1291.534;r
Rotenhof;de;643193.26;246856.957;438.712;r
Rottalbach;de;642979.172;106211.738;2597.153;r
Ober Roteneggle;de;641953.128;212625.925;827.069;r
Inner Rothorn;de;641915.195;112619.356;3454.719;r
Rottal;de;641874.448;99994.085;2750.596;r
Rotstock;de;641786.645;158607.477;2663.156;r
Rotherd;de;641559;98057;2522.281;r
Rottannen;de;641206.103;239636.501;615.443;r
Rotmoos;de;640901.931;165168.739;905.316;r
Rottannhubel;de;640862.01;237333.409;657.42;r
Rothorngrat;de;640858.014;114267.405;3077.839;r
Rotenbach;de;640854.973;197977.928;772.357;r
Rotflue;de;640831.802;208023.646;885.409;r
Rotholz;de;640747.017;252688.184;806.003;r
Rottalhorn;de;640559.454;153545.744;3971.541;r
Rothenberg;de;640449.666;239656.079;621.92;r
Rottalwand;de;640414.903;152688.517;3204.171;r
Rottalsattel;de;640401.005;153703.754;3884.556;r
Roti Blatte;de;640361.4;138590.3;2732.83;r
Rothenberghalde;de;640266.42;239461.378;550.65;r
Rotsteckli;de;639998.271;159920.394;2109.928;r
Äusser Rothorn;de;639997.325;113883.052;3147.445;r
Roteflue;de;639714.913;170166.715;2296.065;r
Rothorn;de;639704.835;94087.516;3230.451;r
Rotbüel;de;639566.921;255960.355;556.166;r
Rottalgletscher;de;639417.724;152249.005;3211.861;r
Innere Rottalgrat;de;639097.669;153480.123;3339.21;r
Rotfarb;de;639022.061;235966.108;436.891;r
Roteflue;de;638808.014;184097.98;1359.536;r
Rotelholde;de;638783.251;257343.75;564.36;r
Rottal;de;638754.493;152724.698;3366.759;r
Rotegg;de;638593.934;201985.055;1246.152;r
Roteloch;de;638590.321;231825.58;492.202;r
Rothorn;de;638541.805;121998.921;2337.509;r
Rotefluespitz;de;638417.569;191969.133;1532.274;r
Rotbrätt;de;638155.1;154659.1;2947.459;r
Zum rote Brunne;de;638132;108621;1673.564;r
Roti Flue-Grat;de;638084.876;151195.659;3102.154;r
Rottannen;de;637909.049;258985.309;685.051;r
Rotbrätthoren;de;637871.62;155486.411;2720.064;r
Rotgufer;de;637828.7;114242.7;2246.251;r
Rotfarb;de;637691.33;237015.46;429.59;r
Roti Flue;de;637422.3;151886.6;2539.099;r
Rotlischiir;de;637387.75;159817.558;1448.792;r
Rotbach;de;637077.274;192174.863;901.303;r
Rottalbach;de;636942.858;152823.958;1736.731;r
Rotrüti;de;636675.137;248373.48;548.02;r
Rotgut;de;636477.465;192302.669;830.57;r
Rotefluewald;de;636376.293;197107.515;1137.803;r
Rotweidli;de;636362.835;162595.008;1271.072;r
Rote Bach;de;636289.991;152114.448;1807.588;r
Rotmoos;de;636271.5;168686.9;1132.116;r
Rothenflüher Rütenen;de;636018.716;255784.358;620.143;r
Rotwäldli;de;635849.41;232440.89;527.303;r
Roteschwand;de;635789.589;177028.782;1543.259;r
Roti Flue;de;635701.15;257577.775;609.916;r
Rotmoos;de;635426.35;168445.059;1421.027;r
Roti Chumma;de;635385.3;134111.4;2386.145;r
Rothorn;de;635368.278;134888.751;2952.523;r
Rotschwand;de;635288.599;206777.916;1109.646;r
Rotgstei;de;635282.2;125280;984.826;r
Rotschwandflue;de;635054.098;206680.27;1126.951;r
Roten Alpweg;de;634985.749;160791.409;1301.81;r
Rot;de;634933.337;219569.679;610.51;r
Rots Stockji;de;634739.97;133872.082;2290.492;r
Rote Biel;de;634684.2;114079;2294.658;r
Roterai;de;634564.474;263627.904;402.086;r
Am Rotenegge;de;634401.959;171702.901;573.254;r
Rotacher;de;634207.319;260827.986;645.186;r
Rotwald;de;633755.305;230900.066;548.544;r
Roteflue;de;633694.245;173983.774;1730.614;r
Parrotspitze;de;633548.896;85445.563;4432.389;r
Rothrist;de;633327.881;239614.291;407.234;r
Roti Chüe;de;632656.429;132638.994;2471.479;r
Rotefluewald;de;632513.117;165915.668;1153.846;r
Roteflue;de;632196.954;166677.753;1020.169;r
Rotacker;de;632029.403;250187.971;719.264;r
Rotchnubel;de;632007.736;205396.707;1246.95;r
Rot;de;631955.124;227251.575;498.509;r
Rotherd;de;631927.036;231413.625;488.385;r
A de Rot;de;631923.395;227474.758;497.23;r
Rotweidli;de;631830.063;168075.931;672.734;r
Rotgrat;de;631735.313;100740.158;3428.286;r
Rothkanal;de;631582.3;237950.585;415.805;r
Hinders Rotmoos;de;631371.753;219828.688;711.675;r
Rotmatte;de;631354.778;228060.066;492.106;r
Rote Galn;de;631251.009;139438.424;2918.508;r
Rotkanal;de;631169.087;237254.452;413.788;r
Rotbach;de;631125.961;101521.866;3075.669;r
Vorders Rotmoos;de;631048.526;219451.181;709.381;r
Rotmoos;de;630863.141;182817.032;1174.194;r
Hinterrotmatt;de;630772.63;261471.579;537.917;r
Rotwald;de;630690.355;227405.644;552.136;r
Vorders Rotmösli;de;630551.486;181749.988;1149.945;r
Rottannehölzli;de;630510.794;254085.531;555.746;r
Rothsangelmatt;de;630461.648;241697.586;424.391;r
Rothägli;de;630191.496;266211.308;336.666;r
Roti Flüo;de;630125.187;118850.546;1596.709;r
Rottälli;de;630044.875;106497.656;3189.214;r
Rotflüowald;de;629923.6;119191.9;1807.776;r
Roter Zug;de;629705.547;92563.862;3173.471;r
Roti Zend;de;629700.247;151009.267;3388.929;r
Rotbrüsteli;de;629646.314;231398.714;468.759;r
Rotbach;de;629588.449;101370.046;2439.454;r
Rote Härd;de;629291.936;156139.788;2683.06;r
Rotenreb;de;629233.473;260552.954;473.227;r
Rotenrüti;de;629166.677;261894.616;418.479;r
Rote Chumme;de;629019;109056;2509.633;r
